timestamps,prices,consumption,temperature,radiation_direct_horizontal,radiation_diffuse_horizontal
11-08-18 19:00,72.21,32.48,27.624,21.0309,50.8243
11-08-18 20:00,74.44,33.31,25.714,0.4641,2.7358
11-08-18 21:00,74.89,32.73,24.852,0,0
11-08-18 22:00,68.14,30.45,24.165,0,0
11-08-18 23:00,66.23,28.57,23.585,0,0
12-08-18 00:00,66.83,25.93,23.12,0,0
12-08-18 01:00,62.33,24.37,22.731,0,0
12-08-18 02:00,61.3,23.29,22.336,0,0
12-08-18 03:00,59.29,22.66,21.997,0,0
12-08-18 04:00,59.26,22.29,21.725,0,0
12-08-18 05:00,59.22,22.35,21.428,0.0002,0.0041
12-08-18 06:00,58.29,21.54,21.393,4.5504,20.7028
12-08-18 07:00,57.47,22.01,22.833,50.6189,93.0185
12-08-18 08:00,55.63,23.29,24.557,151.0232,144.496
12-08-18 09:00,58,24.39,26.38,283.8733,171.064
12-08-18 10:00,59.47,25.11,27.825,413.3084,183.6643
12-08-18 11:00,60.17,25.56,28.927,519.8714,188.3184
12-08-18 12:00,59.46,25.87,29.71,571.2793,194.5207
12-08-18 13:00,58.12,25.28,30.22,583.6452,194.6037
12-08-18 14:00,58.37,24.94,30.424,550.1507,190.2896
12-08-18 15:00,59,24.96,30.326,472.7708,181.984
12-08-18 16:00,60.55,25.38,29.951,365.2687,166.9599
12-08-18 17:00,63.08,26.46,29.375,235.1978,145.3442
12-08-18 18:00,66.57,27.8,28.507,110.0822,109.6059
12-08-18 19:00,72.41,29.3,26.948,22.0636,50.2432
12-08-18 20:00,76.6,30.95,24.838,0.3267,2.3286
12-08-18 21:00,76.47,30.89,23.94,0,0
12-08-18 22:00,72.12,29.13,23.324,0,0
12-08-18 23:00,69.03,27.11,22.809,0,0
13-08-18 00:00,66.28,25.01,22.432,0,0
13-08-18 01:00,63.53,23.53,22.116,0,0
13-08-18 02:00,60.02,22.67,21.839,0,0
13-08-18 03:00,59.42,22.19,21.546,0,0
13-08-18 04:00,58.49,22.05,21.239,0,0
13-08-18 05:00,59.42,22.78,20.931,0.0001,0.0028
13-08-18 06:00,59.08,23.43,20.891,6.2241,21.282
13-08-18 07:00,62.23,25.52,22.589,69.6194,89.7126
13-08-18 08:00,63.98,28.78,24.667,198.2593,129.3195
13-08-18 09:00,64.28,30.08,26.471,320.4053,160.8032
13-08-18 10:00,61.38,30.37,27.718,404.3976,195.5373
13-08-18 11:00,62,30.56,28.549,436.3467,234.3873
13-08-18 12:00,61.91,30.58,29.097,430.3102,268.3444
13-08-18 13:00,59.81,30.41,29.307,375.2727,298.0961
13-08-18 14:00,59.42,30.65,29.213,289.4699,313.4826
13-08-18 15:00,60.01,30.88,28.866,205.584,302.0313
13-08-18 16:00,62.64,31.41,28.307,126.6631,264.2434
13-08-18 17:00,66.65,32.2,27.558,59.5901,200.4612
13-08-18 18:00,69.57,32.6,26.593,17.5322,115.4028
13-08-18 19:00,71.03,32.21,25.244,2.0794,33.3573
13-08-18 20:00,74.77,33.18,23.906,0.0259,0.9269
13-08-18 21:00,70.15,32.49,23.274,0,0
13-08-18 22:00,68.88,29.91,22.805,0,0
13-08-18 23:00,66.42,27.45,22.443,0,0
14-08-18 00:00,65.88,25.51,22.164,0,0
14-08-18 01:00,60,23.93,21.902,0,0
14-08-18 02:00,56.97,23.06,21.647,0,0
14-08-18 03:00,56.22,22.54,21.403,0,0
14-08-18 04:00,56.2,22.46,21.183,0,0
14-08-18 05:00,58.21,23.23,20.958,0,0.0005
14-08-18 06:00,58.01,23.9,20.866,0.4759,11.8707
14-08-18 07:00,62.99,25.87,21.661,5.4567,74.5347
14-08-18 08:00,66.73,29.39,22.785,20.3256,159.1669
14-08-18 09:00,67.07,30.79,24.127,47.1129,242.8468
14-08-18 10:00,65.8,31.18,25.24,82.3159,312.3043
14-08-18 11:00,63.53,31.39,26.063,113.3778,360.6498
14-08-18 12:00,62.23,31.05,26.589,125.4555,386.9634
14-08-18 13:00,62.23,30.89,26.807,113.6739,390.3527
14-08-18 14:00,62.82,31.1,26.712,84.9145,367.1844
14-08-18 15:00,63.13,31.33,26.313,52.6872,315.216
14-08-18 16:00,64.4,31.94,25.802,30.8536,247.9873
14-08-18 17:00,69.22,32.61,25.245,16.7633,174.792
14-08-18 18:00,71.2,33.08,24.584,7.1775,100.3033
14-08-18 19:00,71.57,32.91,23.539,1.5174,32.2711
14-08-18 20:00,75.61,33.73,22.463,0.0398,1.2117
14-08-18 21:00,73.08,32.73,21.982,0,0
14-08-18 22:00,70.83,30.18,21.63,0,0
14-08-18 23:00,68.98,27.51,21.33,0,0
15-08-18 00:00,66.25,24.75,21.059,0,0
15-08-18 01:00,64,23.26,20.757,0,0
15-08-18 02:00,58.77,22.32,20.453,0,0
15-08-18 03:00,59.66,21.78,20.165,0,0
15-08-18 04:00,62.4,21.49,19.89,0,0
15-08-18 05:00,67.07,21.79,19.641,0,0.0004
15-08-18 06:00,65.04,21.34,19.531,1.0383,13.4338
15-08-18 07:00,65.04,22.18,20.452,16.679,87.4262
15-08-18 08:00,62.82,23.17,21.873,69.517,167.9231
15-08-18 09:00,61.24,24.02,23.303,161.915,222.8276
15-08-18 10:00,60.42,24.34,24.585,272.5467,250.6526
15-08-18 11:00,60,24.5,25.684,365.7445,263.783
15-08-18 12:00,59.39,24.56,26.498,411.9368,273.4557
15-08-18 13:00,53,23.86,27.045,416.4196,277.4077
15-08-18 14:00,51,23.51,27.287,369.8004,277.5798
15-08-18 15:00,57.38,23.55,27.279,304.4234,262.0586
15-08-18 16:00,60.42,24.01,27.062,233.3435,228.3906
15-08-18 17:00,62.82,25.11,26.61,149.049,182.2764
15-08-18 18:00,67.02,26.45,25.902,70.3591,121.8806
15-08-18 19:00,74.19,28,24.527,14.3786,47.3496
15-08-18 20:00,79.67,30.02,22.936,0.2057,1.6405
15-08-18 21:00,79.55,30.01,22.41,0,0
15-08-18 22:00,79.59,28.31,21.999,0,0
15-08-18 23:00,76.19,26.17,21.609,0,0
16-08-18 00:00,71.97,25.33,21.22,0,0
16-08-18 01:00,65.97,23.75,20.867,0,0
16-08-18 02:00,58.58,22.83,20.55,0,0
16-08-18 03:00,56.37,22.37,20.265,0,0
16-08-18 04:00,53.33,22.3,20.005,0,0
16-08-18 05:00,59.19,23.11,19.725,0,0
16-08-18 06:00,60.09,23.95,19.708,2.3627,15.6003
16-08-18 07:00,67.68,26.06,21.217,39.6934,90.153
16-08-18 08:00,70.69,29.38,22.996,140.596,145.2671
16-08-18 09:00,67.18,30.9,24.682,264.9991,176.662
16-08-18 10:00,64.28,31.33,26.038,384.3805,195.03
16-08-18 11:00,62.18,31.66,27.064,480.3186,204.5742
16-08-18 12:00,62.24,31.75,27.836,545.7215,206.1842
16-08-18 13:00,60.51,31.62,28.285,540.1041,213.6143
16-08-18 14:00,62.82,31.8,28.495,490.7782,216.2771
16-08-18 15:00,64.96,32.06,28.449,403.5904,211.682
16-08-18 16:00,68.67,32.72,28.187,302.5482,192.5527
16-08-18 17:00,73.31,33.42,27.695,194.1336,159.6643
16-08-18 18:00,75.9,33.86,26.908,88.1721,113.0334
16-08-18 19:00,77.15,33.58,25.263,14.7258,45.2637
16-08-18 20:00,78.03,34.68,23.551,0.1216,1.2409
16-08-18 21:00,78.29,33.63,22.897,0,0
16-08-18 22:00,75.64,31.19,22.366,0,0
16-08-18 23:00,71.33,28.62,21.897,0,0
17-08-18 00:00,65.38,26.09,21.552,0,0
17-08-18 01:00,58.38,24.46,21.227,0,0
17-08-18 02:00,55.06,23.47,20.926,0,0
17-08-18 03:00,53.99,22.93,20.651,0,0
17-08-18 04:00,53.97,22.8,20.407,0,0
17-08-18 05:00,56.24,23.56,20.112,0,0
17-08-18 06:00,59.17,24.28,19.996,3.7339,16.0882
17-08-18 07:00,64.74,26.28,21.538,56.4138,84.8842
17-08-18 08:00,67.22,29.51,23.531,182.2277,125.6536
17-08-18 09:00,67.61,30.89,25.526,326.7238,146.3868
17-08-18 10:00,65.07,31.31,26.911,460.1818,157.9451
17-08-18 11:00,62.82,31.64,27.979,571.5133,161.7452
17-08-18 12:00,61.96,31.66,28.733,618.1602,171.0681
17-08-18 13:00,59.27,31.42,29.159,592.6146,187.4032
17-08-18 14:00,59.42,31.58,29.28,512.7494,203.2701
17-08-18 15:00,62.06,31.71,29.14,402.8725,209.321
17-08-18 16:00,64,32.35,28.765,280.4437,199.3527
17-08-18 17:00,68.06,33.04,28.214,167.8002,167.9018
17-08-18 18:00,69.44,33.53,27.384,67.8103,116.6489
17-08-18 19:00,71.85,33.27,25.871,9.5998,42.1321
17-08-18 20:00,75.47,34.24,24.355,0.0642,0.912
17-08-18 21:00,74.52,33.24,23.632,0,0
17-08-18 22:00,70.64,30.75,23.041,0,0
17-08-18 23:00,68.16,28.34,22.597,0,0
18-08-18 00:00,64.49,26.63,22.291,0,0
18-08-18 01:00,61.21,24.93,22.045,0,0
18-08-18 02:00,59.33,23.94,21.817,0,0
18-08-18 03:00,58.37,23.29,21.553,0,0
18-08-18 04:00,58.26,23.04,21.294,0,0
18-08-18 05:00,58.47,23.46,20.93,0,0
18-08-18 06:00,57.99,23.58,20.715,3.0044,15.3343
18-08-18 07:00,57.7,24.97,22.161,44.2721,88.4966
18-08-18 08:00,59.12,26.64,24.077,138.8028,146.4792
18-08-18 09:00,60.24,28.02,25.894,231.3172,192.7582
18-08-18 10:00,56.13,28.38,27.162,312.2051,230.3038
18-08-18 11:00,55.76,28.35,28.087,363.6366,261.3751
18-08-18 12:00,56.61,28.31,28.747,374.7827,286.9214
18-08-18 13:00,55.09,27.93,29.149,352.9498,302.0973
18-08-18 14:00,54.75,27.74,29.281,297.1949,305.2313
18-08-18 15:00,56,27.77,29.185,226.3714,289.3061
18-08-18 16:00,58.9,28.4,28.899,158.6384,250.5118
18-08-18 17:00,61.12,29.37,28.439,99.3819,193.1496
18-08-18 18:00,68.03,30.54,27.662,39.9127,120.8524
18-08-18 19:00,74.22,31.7,26.034,6.7122,39.8795
18-08-18 20:00,75.01,32.71,24.496,0.065,0.867
18-08-18 21:00,74.28,31.5,23.787,0,0
18-08-18 22:00,69.66,29.36,23.173,0,0
18-08-18 23:00,66.55,27.17,22.657,0,0
19-08-18 00:00,63.26,25.83,22.271,0,0
19-08-18 01:00,61.58,24.25,21.922,0,0
19-08-18 02:00,64.42,23.19,21.557,0,0
19-08-18 03:00,57.84,22.55,21.215,0,0
19-08-18 04:00,57.61,22.21,20.934,0,0
19-08-18 05:00,59.44,22.34,20.646,0,0
19-08-18 06:00,58.27,21.76,20.514,2.2149,13.656
19-08-18 07:00,55.94,22.2,22.075,35.0158,86.883
19-08-18 08:00,55.07,23.47,24.037,119.016,150.0793
19-08-18 09:00,54.96,24.6,26.234,219.5957,194.255
19-08-18 10:00,56.48,25.19,27.709,300.5851,230.9463
19-08-18 11:00,55.53,25.48,28.657,357.121,259.2024
19-08-18 12:00,55.54,25.72,29.323,390.5054,275.6672
19-08-18 13:00,53.44,25.22,29.728,376.0209,287.5015
19-08-18 14:00,55.52,25,29.829,319.3405,291.9526
19-08-18 15:00,58.81,25.01,29.632,234.0083,282.2225
19-08-18 16:00,61.04,25.56,29.227,153.5434,247.9321
19-08-18 17:00,62,26.52,28.661,87.8594,190.7873
19-08-18 18:00,63.51,27.91,27.848,38.518,118.1978
19-08-18 19:00,72.67,29.53,26.114,6.6021,38.2593
19-08-18 20:00,76.38,31.11,24.554,0.0526,0.7078
19-08-18 21:00,76.65,30.81,24,0,0
19-08-18 22:00,70.05,29.03,23.58,0,0
19-08-18 23:00,67.05,27.07,23.116,0,0
20-08-18 00:00,65.64,25.25,22.653,0,0
20-08-18 01:00,61.5,23.73,22.263,0,0
20-08-18 02:00,60.27,22.91,21.949,0,0
20-08-18 03:00,60.22,22.53,21.683,0,0
20-08-18 04:00,60.02,22.7,21.465,0,0
20-08-18 05:00,62.36,23.9,21.209,0,0
20-08-18 06:00,63,25.51,21.084,0.9431,10.7481
20-08-18 07:00,63.49,28.51,22.403,16.5508,82.0672
20-08-18 08:00,67.47,32.4,24.084,62.4799,162.5964
20-08-18 09:00,67.49,33.91,26.049,127.6129,226.6722
20-08-18 10:00,67.96,34.2,27.35,197.7336,273.0696
20-08-18 11:00,67.41,34.4,28.288,255.3589,303.5227
20-08-18 12:00,66.9,34.2,29.038,295.0711,318.1978
20-08-18 13:00,65.69,34.08,29.576,310.9119,317.7861
20-08-18 14:00,66.29,34.42,29.854,292.2739,306.2297
20-08-18 15:00,71.65,34.78,29.839,233.4313,285.2265
20-08-18 16:00,74.78,35.35,29.603,168.8693,245.944
20-08-18 17:00,77.35,35.69,29.097,101.4652,190.3394
20-08-18 18:00,78.36,35.83,28.229,38.9998,118.2302
20-08-18 19:00,79.86,35.63,26.376,6.1103,37.0807
20-08-18 20:00,81.87,36.42,24.894,0.0456,0.6066
20-08-18 21:00,80.12,35.4,24.173,0,0
20-08-18 22:00,77.85,32.54,23.462,0,0
20-08-18 23:00,70.36,29.94,22.83,0,0
21-08-18 00:00,67.1,27.95,22.33,0,0
21-08-18 01:00,62.92,26.29,21.905,0,0
21-08-18 02:00,62.36,25.45,21.567,0,0
21-08-18 03:00,61.06,24.92,21.301,0,0
21-08-18 04:00,61.06,24.96,21.116,0,0
21-08-18 05:00,62.9,25.87,20.941,0,0
21-08-18 06:00,65,27.62,20.881,1.8768,11.6714
21-08-18 07:00,69.07,30.1,22.518,37.3998,82.6359
21-08-18 08:00,73.95,34.05,24.575,138.7149,138.0188
21-08-18 09:00,72.47,35.46,26.88,255.4173,172.9854
21-08-18 10:00,69.05,35.73,28.392,363.7947,196.9848
21-08-18 11:00,67.14,35.84,29.419,446.0991,213.5477
21-08-18 12:00,64.53,35.37,30.124,481.3624,228.208
21-08-18 13:00,66.77,35.14,30.541,466.6246,240.436
21-08-18 14:00,67.88,35.49,30.673,407.78,247.3286
21-08-18 15:00,67.12,35.86,30.51,307.5794,247.2988
21-08-18 16:00,72.12,36.46,30.098,198.7801,227.5812
21-08-18 17:00,74.53,36.78,29.495,111.5685,181.2672
21-08-18 18:00,79.04,37.09,28.618,43.042,113.9367
21-08-18 19:00,80.57,36.68,26.739,6.6931,35.6487
21-08-18 20:00,79.95,37.66,25.215,0.0322,0.4517
21-08-18 21:00,77.48,35.95,24.487,0,0
21-08-18 22:00,73.04,33.22,23.864,0,0
21-08-18 23:00,68.23,30.58,23.343,0,0
22-08-18 00:00,67.32,28.4,22.854,0,0
22-08-18 01:00,62.88,26.64,22.386,0,0
22-08-18 02:00,61.93,25.83,21.958,0,0
22-08-18 03:00,61.06,25.28,21.609,0,0
22-08-18 04:00,61.06,25.21,21.286,0,0
22-08-18 05:00,62,26.13,20.938,0,0
22-08-18 06:00,66.06,28.03,20.735,1.7601,10.9502
22-08-18 07:00,70,30.43,22.287,36.9217,81.4116
22-08-18 08:00,71.69,34.62,24.454,139.1847,136.6493
22-08-18 09:00,72.27,36.16,26.636,261.6563,169.6001
22-08-18 10:00,67.85,36.44,28.179,370.0076,193.917
22-08-18 11:00,67.7,36.75,29.203,438.1229,216.6555
22-08-18 12:00,67.28,36.06,29.844,463.8985,235.9532
22-08-18 13:00,68.12,36,30.192,439.7382,252.5488
22-08-18 14:00,68.53,36.43,30.242,370.3064,263.2936
22-08-18 15:00,68.37,36.73,30.021,278.5501,259.2363
22-08-18 16:00,72.65,37.36,29.534,173.8366,235.6201
22-08-18 17:00,77.62,37.72,28.897,92.8061,184.588
22-08-18 18:00,80.54,38.03,28.052,33.0776,111.8923
22-08-18 19:00,86.67,37.37,26.348,4.7251,32.3785
22-08-18 20:00,84.48,38.3,25.088,0.0271,0.3753
22-08-18 21:00,79.92,36.53,24.481,0,0
22-08-18 22:00,77.93,33.7,23.939,0,0
22-08-18 23:00,70.81,30.99,23.487,0,0
23-08-18 00:00,67.9,28.03,23.069,0,0
23-08-18 01:00,63.49,26.26,22.638,0,0
23-08-18 02:00,61.34,25.39,22.207,0,0
23-08-18 03:00,60.14,24.84,21.819,0,0
23-08-18 04:00,60.47,24.85,21.51,0,0
23-08-18 05:00,61.5,25.68,21.212,0,0
23-08-18 06:00,66.67,27.59,20.98,0.9808,9.5207
23-08-18 07:00,69.91,30.18,22.108,18.2428,80.0726
23-08-18 08:00,74.76,34.24,23.953,71.726,159.6178
23-08-18 09:00,73.49,35.7,25.972,147.6685,220.2689
23-08-18 10:00,70.1,36.08,27.37,212.5941,267.2775
23-08-18 11:00,68.77,36.27,28.314,259.7033,302.1792
23-08-18 12:00,66.94,35.96,28.95,274.9203,326.2817
23-08-18 13:00,66.99,35.72,29.313,257.6666,337.9935
23-08-18 14:00,67.67,36.07,29.398,209.9363,334.1347
23-08-18 15:00,67,36.48,29.237,150.0373,307.986
23-08-18 16:00,67.86,37.17,28.907,97.7275,258.6006
23-08-18 17:00,72.57,37.45,28.38,49.8553,188.86
23-08-18 18:00,76.21,37.74,27.482,16.8033,105.5066
23-08-18 19:00,78.3,37.2,25.888,2.0816,26.8745
23-08-18 20:00,78.61,38.13,24.626,0.0073,0.2078
23-08-18 21:00,77.16,36.32,23.939,0,0
23-08-18 22:00,73.47,33.43,23.345,0,0
23-08-18 23:00,67.6,30.91,22.816,0,0
24-08-18 00:00,71.06,28.92,22.368,0,0
24-08-18 01:00,66,27.19,22.015,0,0
24-08-18 02:00,62.88,26.2,21.668,0,0
24-08-18 03:00,62.63,25.67,21.331,0,0
24-08-18 04:00,61.72,25.65,21.031,0,0
24-08-18 05:00,62.88,26.43,20.722,0,0
24-08-18 06:00,64.13,28.42,20.498,0.8661,8.6751
24-08-18 07:00,67.85,31.08,21.682,19.9372,79.6346
24-08-18 08:00,70.87,35.08,23.351,82.774,156.7964
24-08-18 09:00,70.77,36.21,25.49,160.1162,215.0092
24-08-18 10:00,68.94,36.6,26.856,220.0174,263.6403
24-08-18 11:00,67.86,36.73,27.742,253.0337,303.2563
24-08-18 12:00,67.46,36.2,28.322,261.8417,330.6564
24-08-18 13:00,65.21,35.95,28.538,223.5167,346.9663
24-08-18 14:00,62.63,36.25,28.514,183.0755,340.1255
24-08-18 15:00,65,36.5,28.242,129.4673,309.6271
24-08-18 16:00,66.86,37.03,27.797,84.7753,257.0665
24-08-18 17:00,68.49,37.38,27.184,44.7059,185.88
24-08-18 18:00,69.43,37.81,26.32,16.1537,103.7399
24-08-18 19:00,71.96,37.49,24.802,2.1015,26.2488
24-08-18 20:00,76.5,38.17,23.601,0.0054,0.1566
24-08-18 21:00,71.85,36.49,22.996,0,0
24-08-18 22:00,68.35,33.46,22.459,0,0
24-08-18 23:00,66.35,30.9,21.967,0,0
25-08-18 00:00,72.89,28.49,21.6,0,0
25-08-18 01:00,70.93,26.94,21.261,0,0
25-08-18 02:00,65.17,25.97,20.971,0,0
25-08-18 03:00,63.49,25.36,20.656,0,0
25-08-18 04:00,63.28,25.13,20.333,0,0
25-08-18 05:00,63.49,25.5,19.999,0,0
25-08-18 06:00,63.17,25.95,19.789,0.7076,7.9195
25-08-18 07:00,65.05,27.14,20.636,12.7104,74.0439
25-08-18 08:00,65.48,29.15,21.878,47.0473,157.5043
25-08-18 09:00,67.9,30.56,23.134,91.8574,229.537
25-08-18 10:00,64.36,30.94,24.087,132.6653,286.8799
25-08-18 11:00,63.75,30.82,24.791,177.0296,326.6282
25-08-18 12:00,64.47,30.29,25.327,213.9192,345.4913
25-08-18 13:00,62.37,29.52,25.71,239.3346,343.5718
25-08-18 14:00,61.21,29.12,25.913,241.0333,324.893
25-08-18 15:00,61.47,29.17,25.856,197.9598,296.4016
25-08-18 16:00,63,29.88,25.516,134.0686,253.4464
25-08-18 17:00,64,30.96,24.848,63.9967,190.0772
25-08-18 18:00,67.24,32.27,23.855,17.8783,105.4274
25-08-18 19:00,70.02,33.32,22.425,1.1685,21.2539
25-08-18 20:00,75.73,34.5,21.243,0.0019,0.0819
25-08-18 21:00,71.59,32.89,20.507,0,0
25-08-18 22:00,69.88,30.64,19.757,0,0
25-08-18 23:00,67.39,28.69,19.052,0,0
26-08-18 00:00,64.33,26.67,18.505,0,0
26-08-18 01:00,60.6,25.18,18.015,0,0
26-08-18 02:00,58.87,24.2,17.551,0,0
26-08-18 03:00,54.5,23.65,17.151,0,0
26-08-18 04:00,50.06,23.33,16.791,0,0
26-08-18 05:00,57.73,23.44,16.465,0,0
26-08-18 06:00,57.84,23.22,16.241,0.9823,7.3206
26-08-18 07:00,51.57,23.42,17.14,27.3185,73.102
26-08-18 08:00,50,24.87,18.474,119.6032,132.2869
26-08-18 09:00,55.39,25.97,20.062,271.577,153.0259
26-08-18 10:00,53.33,26.53,21.643,420.6558,158.1761
26-08-18 11:00,52.23,26.86,22.812,525.8459,163.5287
26-08-18 12:00,52.34,26.97,23.578,595.3416,163.0406
26-08-18 13:00,47.45,26.35,24.086,621.6819,157.4716
26-08-18 14:00,47.14,25.98,24.296,584.4814,153.8147
26-08-18 15:00,50.46,26.01,24.213,502.5976,146.4701
26-08-18 16:00,57.84,26.49,23.859,384.1616,134.7967
26-08-18 17:00,62.21,27.55,23.226,238.8011,118.7898
26-08-18 18:00,64.52,29,22.187,95.7555,89.9545
26-08-18 19:00,68.34,30.61,20.296,9.464,29.7284
26-08-18 20:00,77.21,32.71,18.641,0.0107,0.1223
26-08-18 21:00,76.02,31.8,17.999,0,0
26-08-18 22:00,72.61,30.04,17.477,0,0
26-08-18 23:00,65.35,27.97,16.93,0,0
27-08-18 00:00,61.27,26.12,16.401,0,0
27-08-18 01:00,59.31,24.72,15.944,0,0
27-08-18 02:00,54.49,24,15.606,0,0
27-08-18 03:00,52.13,23.73,15.347,0,0
27-08-18 04:00,52.13,24.04,15.14,0,0
27-08-18 05:00,57.06,25.52,14.934,0,0
27-08-18 06:00,61.2,28.71,14.771,2.2805,7.5373
27-08-18 07:00,64.1,32.54,16.137,67.698,59.5582
27-08-18 08:00,68.24,37.46,18.227,225.6061,81.7444
27-08-18 09:00,67.41,38.98,20.381,403.5477,87.8415
27-08-18 10:00,67.12,39.33,22.114,560.3076,91.3367
27-08-18 11:00,64.51,39.25,23.417,670.1811,96.3042
27-08-18 12:00,63.74,38.21,24.421,731.6193,99.7749
27-08-18 13:00,63.93,38.3,25.194,743.7898,100.0966
27-08-18 14:00,65.75,39,25.684,701.039,98.6597
27-08-18 15:00,65.91,39.4,25.829,605.1257,96.1149
27-08-18 16:00,67.98,39.85,25.615,468.378,91.149
27-08-18 17:00,70.25,39.61,25.057,303.5123,83.4825
27-08-18 18:00,70.89,39.37,24.045,130.3456,69.8542
27-08-18 19:00,76.67,38.74,21.902,15.4032,27.2999
27-08-18 20:00,79,39.71,20.284,0.0095,0.0859
27-08-18 21:00,76.62,37.83,19.635,0,0
27-08-18 22:00,75.14,34.56,19.072,0,0
27-08-18 23:00,71.17,32.01,18.645,0,0
28-08-18 00:00,65.58,29.47,18.333,0,0
28-08-18 01:00,60.5,27.93,18.053,0,0
28-08-18 02:00,58.36,27.03,17.815,0,0
28-08-18 03:00,55.58,26.55,17.631,0,0
28-08-18 04:00,56.23,26.66,17.432,0,0
28-08-18 05:00,59.52,27.79,17.215,0,0
28-08-18 06:00,64.69,30.6,16.98,2.052,6.9752
28-08-18 07:00,70,33.92,18.368,56.3744,61.7498
28-08-18 08:00,72.4,38.89,20.705,206.1586,88.9017
28-08-18 09:00,70.61,40.23,22.954,384.7355,94.525
28-08-18 10:00,68.85,40.41,24.739,544.0041,96.6155
28-08-18 11:00,68.05,40.35,26.158,662.8404,98.4231
28-08-18 12:00,64.55,38.99,27.241,728.7342,100.3716
28-08-18 13:00,65.79,39.01,28.004,739.0315,101.1704
28-08-18 14:00,66.71,39.86,28.45,697.0973,99.4243
28-08-18 15:00,66.38,40.2,28.53,603.3226,96.1226
28-08-18 16:00,68.7,40.67,28.237,463.6882,92.1207
28-08-18 17:00,71.95,40.53,27.603,293.2977,86.526
28-08-18 18:00,77.38,40.36,26.464,120.7065,72.4852
28-08-18 19:00,81.95,39.6,23.962,12.602,26.3254
28-08-18 20:00,86.01,40.36,22.335,0.0056,0.0558
28-08-18 21:00,78.39,38.34,21.672,0,0
28-08-18 22:00,75.36,35.08,21.066,0,0
28-08-18 23:00,69.92,32.17,20.583,0,0
29-08-18 00:00,64.96,29.59,20.181,0,0
29-08-18 01:00,62.4,27.99,19.829,0,0
29-08-18 02:00,60.02,27.06,19.49,0,0
29-08-18 03:00,59.97,26.55,19.173,0,0
29-08-18 04:00,59.98,26.64,18.894,0,0
29-08-18 05:00,62.13,27.74,18.546,0,0
29-08-18 06:00,66.9,30.48,18.22,1.7027,6.5544
29-08-18 07:00,72.25,33.84,19.579,48.5542,64.9375
29-08-18 08:00,74.27,38.74,21.912,177.2708,104.08
29-08-18 09:00,74.28,40.1,24.36,342.2461,117.0198
29-08-18 10:00,72.16,40.2,26.156,486.7613,125.8433
29-08-18 11:00,71.1,40.31,27.313,555.1354,146.7517
29-08-18 12:00,67.97,38.97,28.143,607.5318,155.2318
29-08-18 13:00,68.32,39.02,28.658,587.666,168.6012
29-08-18 14:00,71.79,39.88,28.858,520.426,178.4454
29-08-18 15:00,71.76,40.17,28.752,417.0675,181.1216
29-08-18 16:00,72.8,40.74,28.316,280.7466,177.0548
29-08-18 17:00,73.91,40.44,27.597,142.1387,155.0882
29-08-18 18:00,77.69,40.34,26.411,40.3982,99.4807
29-08-18 19:00,78.78,39.52,24.34,3.0852,22.482
29-08-18 20:00,78.96,40.5,23.019,0.0009,0.0228
29-08-18 21:00,74.97,38.49,22.244,0,0
29-08-18 22:00,74.2,35.24,21.621,0,0
29-08-18 23:00,69.75,32.49,21.131,0,0
30-08-18 00:00,72.36,30.62,20.733,0,0
30-08-18 01:00,70,28.94,20.388,0,0
30-08-18 02:00,71.01,27.93,20.063,0,0
30-08-18 03:00,69.65,27.39,19.73,0,0
30-08-18 04:00,69.64,27.48,19.443,0,0
30-08-18 05:00,71.57,28.68,19.139,0,0
30-08-18 06:00,75.27,31.42,18.91,0.929,5.6889
30-08-18 07:00,72.99,34.99,20.031,26.4417,68.885
30-08-18 08:00,75.37,39.43,22.023,107.1028,134.2095
30-08-18 09:00,77.04,40.96,24.157,222.166,173.5383
30-08-18 10:00,75.48,41.18,25.804,330.8764,198.887
30-08-18 11:00,74.4,41.31,26.957,412.9442,216.6113
30-08-18 12:00,74.15,39.99,27.698,445.7464,232.8977
30-08-18 13:00,74.71,40.08,28.089,428.8363,245.6446
30-08-18 14:00,73.31,40.9,28.213,387.8146,244.4888
30-08-18 15:00,73.76,41.32,28.062,305.8954,235.6142
30-08-18 16:00,73.86,41.76,27.664,209.549,211.4126
30-08-18 17:00,76.1,41.48,27.037,106.0688,169.3098
30-08-18 18:00,77.56,41.18,26.054,32.4718,100.1698
30-08-18 19:00,78.78,40.4,24.097,2.7469,21.9034
30-08-18 20:00,80.2,41.25,22.62,0.0002,0.0092
30-08-18 21:00,78.85,39.1,21.887,0,0
30-08-18 22:00,78.89,35.89,21.304,0,0
30-08-18 23:00,74.27,33.05,20.828,0,0
31-08-18 00:00,72.5,30.69,20.479,0,0
31-08-18 01:00,73.03,29.04,20.218,0,0
31-08-18 02:00,68,28.03,19.967,0,0
31-08-18 03:00,68,27.58,19.701,0,0
31-08-18 04:00,67.86,27.51,19.461,0,0
31-08-18 05:00,69.67,28.64,19.194,0,0
31-08-18 06:00,72.53,31.26,19.002,0.4557,4.7391
31-08-18 07:00,73.7,34.68,19.829,10.1064,63.4742
31-08-18 08:00,77.17,39.44,21.024,37.1265,145.7796
31-08-18 09:00,76.93,40.82,22.361,80.5176,220.3648
31-08-18 10:00,74.68,41.13,23.57,140.6149,277.5462
31-08-18 11:00,73.49,41.11,24.586,193.9931,314.0651
